date,env_enc_0,env_enc_1,env_enc_2,env_enc_3
1975-05-15,2.6967275,-13.681303,6.907403,-3.074233
1975-05-16,7.065563,-10.653932,7.357175,-1.982402
1975-05-17,1.9987426,-4.5132627,3.428718,-0.6385507
1975-05-18,1.9987426,-4.5132627,3.428718,-0.6385507
1975-05-19,4.977796,-6.945668,5.4043236,-0.50658137
1975-05-20,3.1344557,-5.605561,3.9610548,-0.8085938
1975-05-21,8.993112,-11.908164,9.548531,-0.18738638
1975-05-22,1.4608743,-5.8262405,6.194874,0.44479516
1975-05-23,2.2118392,-8.584716,8.514786,-0.06936534
1975-05-24,1.9987426,-4.5132627,3.428718,-0.6385507
1975-05-25,1.9987426,-4.5132627,3.428718,-0.6385507
1975-05-26,1.9987426,-4.5132627,3.428718,-0.6385507
1975-05-27,3.228003,-5.497043,3.9426894,-0.9397469
1975-05-28,2.6251345,-8.514769,4.944375,-0.8645691
1975-05-29,1.1150872,-10.473639,7.132164,0.22714339
1975-05-30,6.154707,-14.429972,11.579957,-2.4835458
1975-05-31,1.9987426,-4.5132627,3.428718,-0.6385507
1975-06-01,5.2844534,-12.724056,9.768771,-1.0363612
1975-06-02,2.4919498,-8.88913,8.78964,0.5952362
1975-06-03,2.923129,-5.0719957,5.1233215,-0.023547238
1975-06-04,2.9184883,-5.8167267,3.5649984,-1.4185839
1975-06-05,3.2261753,-5.6324024,4.169369,-1.3367801
1975-06-06,4.019901,-7.9118137,5.9657316,-1.7961707
1975-06-07,1.9388566,-4.36138,3.299996,-0.6341728
1975-06-08,1.9388566,-4.36138,3.299996,-0.6341728
1975-06-09,8.994139,-12.612225,7.523073,-3.0424488
1975-06-10,6.0725327,-9.691105,6.3226333,-1.6061356
1975-06-11,7.170438,-9.966251,7.4745717,-2.113132
1975-06-12,3.767644,-7.556514,4.676112,-0.96488035
1975-06-13,1.4571242,-5.4510927,4.3188925,-0.861585
1975-06-14,1.9388566,-4.36138,3.299996,-0.6341728
1975-06-15,1.9388566,-4.36138,3.299996,-0.6341728
1975-06-16,2.2402925,-6.5660486,5.960352,-0.49689418
1975-06-17,2.5182314,-8.51935,5.7889585,0.30104184
1975-06-18,0.91185224,-9.984699,6.7106895,-0.48690784
1975-06-19,1.6736717,-10.159236,9.020438,-0.37918943
1975-06-20,-1.0821229,-11.502042,10.631464,2.5065925
1975-06-21,1.9388566,-4.36138,3.299996,-0.6341728
1975-06-22,1.9388566,-4.36138,3.299996,-0.6341728
1975-06-23,2.029216,-7.7636824,5.54261,-1.5967879
1975-06-24,1.5097682,-7.2866583,6.1347685,-0.102053694
1975-06-25,-0.20917568,-10.116253,7.816066,0.92419755
1975-06-26,2.0021088,-5.4614058,4.042385,-0.8726976
1975-06-27,3.6202254,-9.212217,5.1327877,-2.505859
1975-06-28,1.9388566,-4.36138,3.299996,-0.6341728
1975-06-29,1.9388566,-4.36138,3.299996,-0.6341728
1975-06-30,0.45711178,-7.3064394,4.999188,-1.2700657
1975-07-01,6.914565,-17.214222,10.881271,-1.9652739
1975-07-02,3.3460698,-14.88891,7.211591,-2.7838464
1975-07-03,0.66357446,-5.603182,4.810935,-0.52155167
1975-07-04,1.8798583,-4.2114363,3.1724086,-0.6299981
1975-07-05,1.8798583,-4.2114363,3.1724086,-0.6299981
1975-07-06,1.8798583,-4.2114363,3.1724086,-0.6299981
1975-07-07,3.9814754,-11.960924,5.832018,-2.7184463
1975-07-08,5.636083,-7.1963844,5.5417223,-1.11919
1975-07-09,1.8871162,-9.11804,9.441165,0.7996923
1975-07-10,1.131619,-11.181509,6.4624257,-2.0679126
1975-07-11,3.9627466,-9.096722,5.4259677,-2.6777117
1975-07-12,1.8798583,-4.2114363,3.1724086,-0.6299981
1975-07-13,1.8798583,-4.2114363,3.1724086,-0.6299981
1975-07-14,1.781805,-6.9172106,4.3812838,-1.6407759
1975-07-15,0.7449058,-7.4479485,5.3409314,-0.82377315
1975-07-16,2.6519413,-11.070951,5.733167,-1.7536223
1975-07-17,3.9267414,-11.384373,5.7855873,-2.9588852
1975-07-18,2.3724852,-9.0236435,4.904891,-2.0755434
1975-07-19,1.8798583,-4.2114363,3.1724086,-0.6299981
1975-07-20,1.8798583,-4.2114363,3.1724086,-0.6299981
1975-07-21,2.0020616,-7.930974,4.267105,-1.5396982
1975-07-22,5.9752884,-12.219955,7.0250845,-1.6661386
1975-07-23,6.2326717,-15.084848,7.3402896,-3.228829
1975-07-24,3.9749753,-7.714632,4.647514,-1.4783747
1975-07-25,4.5753813,-7.881074,5.9219837,-0.18839005
1975-07-26,1.8798583,-4.2114363,3.1724086,-0.6299981
1975-07-27,1.8798583,-4.2114363,3.1724086,-0.6299981
1975-07-28,4.5049973,-13.982443,6.6426573,-3.4809256
1975-07-29,2.577182,-7.6474237,4.3265505,-1.0717182
1975-07-30,0.75813264,-7.3938837,4.7672133,-1.4035558
1975-07-31,0.5940352,-5.4558463,4.2069817,-0.20603576
1975-08-01,8.681655,-19.760744,12.364897,-1.3574839
1975-08-02,1.8220274,-4.064306,3.046744,-0.62606597
1975-08-03,1.8220274,-4.064306,3.046744,-0.62606597
1975-08-04,3.7205415,-10.135359,6.835423,-0.0073964633
1975-08-05,6.501996,-9.561472,7.139164,-0.16560863
1975-08-06,1.7557824,-9.647707,5.0426674,-2.2714128
1975-08-07,2.0284448,-12.923407,6.7933846,-1.4663497
1975-08-08,5.4164248,-6.914097,5.179673,-1.4942698
1975-08-09,1.8220274,-4.064306,3.046744,-0.62606597
1975-08-10,1.8220274,-4.064306,3.046744,-0.62606597
1975-08-11,2.9748003,-6.2839613,3.681423,-1.5431722
1975-08-12,0.56065905,-6.7803636,5.5917883,0.499604
1975-08-13,5.725349,-8.415543,5.7775364,-1.2162211
1975-08-14,4.5687265,-8.845345,6.4500866,0.039503492
1975-08-15,0.75111884,-5.299148,4.2135506,-0.16849561
1975-08-16,1.8220274,-4.064306,3.046744,-0.62606597
1975-08-17,1.8220274,-4.064306,3.046744,-0.62606597
1975-08-18,4.691677,-6.8851314,4.8973107,-0.53816485
1975-08-19,11.054543,-15.174887,10.55603,-0.99729943
1975-08-20,8.111116,-15.474055,8.783222,-2.49001
1975-08-21,0.6827972,-6.667489,5.1460104,-0.53794295
1975-08-22,2.3921802,-8.615225,6.057267,-1.685328
1975-08-23,1.8220274,-4.064306,3.046744,-0.62606597
1975-08-24,1.8220274,-4.064306,3.046744,-0.62606597
1975-08-25,1.1953225,-7.2302413,5.6638827,-0.53871775
1975-08-26,7.066649,-9.2212305,6.170661,-1.5475236
1975-08-27,3.2390637,-6.1637335,4.608197,-1.5161544
1975-08-28,4.2824283,-14.594441,12.946583,-1.0086447
1975-08-29,3.5866528,-9.641095,8.463694,-1.0538852
1975-08-30,1.8220274,-4.064306,3.046744,-0.62606597
1975-08-31,1.8220274,-4.064306,3.046744,-0.62606597
1975-09-01,5.2668114,-12.664933,9.679463,-1.0463774
1975-09-02,6.2820663,-13.111927,7.472698,-1.6162091
1975-09-03,2.88659,-5.8192067,5.3622994,-0.08512741
1975-09-04,1.2234681,-5.5851154,3.6411376,-0.8455845
1975-09-05,2.035069,-7.358217,4.8093,-0.31821832
1975-09-06,1.8220274,-4.064306,3.046744,-0.62606597
1975-09-07,1.8220274,-4.064306,3.046744,-0.62606597
1975-09-08,2.9151168,-5.2225814,3.7353559,-0.49361646
1975-09-09,4.863302,-10.757694,6.7055397,-0.44931424
1975-09-10,7.6241918,-16.557915,9.303552,-2.1280687
1975-09-11,1.8854494,-9.156054,5.726432,-0.40320906
1975-09-12,1.4587297,-5.180831,3.1608136,-0.769057
1975-09-13,1.8220274,-4.064306,3.046744,-0.62606597
1975-09-14,1.8220274,-4.064306,3.046744,-0.62606597
1975-09-15,3.4204662,-7.6457815,4.668333,-1.5179446
1975-09-16,4.5190744,-14.032671,7.009322,-2.4921093
1975-09-17,4.084935,-9.988083,5.3912325,-2.9300222
1975-09-18,1.9116755,-11.095773,8.593807,-1.2728839
1975-09-19,4.9448376,-16.617573,14.392812,-1.2078593
1975-09-20,1.8220274,-4.064306,3.046744,-0.62606597
1975-09-21,1.8220274,-4.064306,3.046744,-0.62606597
1975-09-22,6.449855,-15.605356,7.747944,-3.9055204
1975-09-23,3.0335364,-11.08215,5.8982906,-2.9398966
1975-09-24,4.2686796,-7.8749886,8.046148,0.37038368
1975-09-25,4.124138,-8.025711,7.1139803,0.96354747
1975-09-26,-0.22882468,-7.931387,5.123966,-0.39894605
1975-09-27,1.8220274,-4.064306,3.046744,-0.62606597
1975-09-28,1.8220274,-4.064306,3.046744,-0.62606597
1975-09-29,4.960627,-11.293032,5.8576784,-2.21273
1975-09-30,9.772528,-13.736093,10.5042,-0.09371063
1975-10-01,11.84049,-16.526669,14.993082,0.7413602
1975-10-02,3.146998,-6.866495,5.09301,-1.5283222
1975-10-03,6.531232,-18.311836,13.249094,-3.3215086
1975-10-04,1.8220274,-4.064306,3.046744,-0.62606597
1975-10-05,1.8220274,-4.064306,3.046744,-0.62606597
1975-10-06,5.3565416,-9.707625,10.506474,1.3256569
1975-10-07,2.9204826,-5.8726616,5.1014442,0.23390523
1975-10-08,1.933393,-8.515607,7.281505,-0.5723936
1975-10-09,4.8154235,-7.2639093,7.03238,-0.09447113
1975-10-10,9.9838085,-11.067545,10.67041,-0.44997904
1975-10-11,1.8220274,-4.064306,3.046744,-0.62606597
1975-10-12,1.8220274,-4.064306,3.046744,-0.62606597
1975-10-13,1.7471247,-7.2898235,6.6340923,-0.5276277
1975-10-14,0.65203476,-13.015984,8.397081,-1.2236435
1975-10-15,6.8932643,-8.919149,8.857767,0.38784316
1975-10-16,9.006685,-11.194919,9.049841,-1.5139457
1975-10-17,4.491886,-8.503276,4.9893885,-1.5897113
1975-10-18,1.8220274,-4.064306,3.046744,-0.62606597
1975-10-19,1.8220274,-4.064306,3.046744,-0.62606597
1975-10-20,1.6684353,-5.772228,5.2216063,-0.47130203
1975-10-21,4.18517,-8.699984,8.074473,0.45007157
1975-10-22,3.6849654,-6.3761625,6.685241,0.068888485
1975-10-23,6.612014,-10.960397,6.307023,-1.9304559
1975-10-24,2.501645,-6.6863213,5.6518364,-0.796974
1975-10-25,1.8220274,-4.064306,3.046744,-0.62606597
1975-10-26,1.8220274,-4.064306,3.046744,-0.62606597
1975-10-27,3.4122405,-8.432674,4.7651453,-1.845933
1975-10-28,1.6497957,-6.3767986,5.197373,-0.5798081
1975-10-29,8.328324,-12.271547,7.623125,-1.6685092
1975-10-30,6.2635584,-7.4462924,5.873663,-1.2770684
1975-10-31,4.536459,-6.910144,5.301161,-0.3593628
1975-11-01,5.2631016,-12.6513195,9.657967,-1.0491071
1975-11-02,1.793675,-3.9921916,2.9847167,-0.624361
1975-11-03,2.725441,-8.054972,5.3882995,-0.34913373
1975-11-04,1.5306841,-4.257895,3.5067377,-0.65544635
1975-11-05,4.0300283,-12.740752,7.862035,-2.5916286
1975-11-06,2.214882,-4.836421,5.060832,0.71897537
1975-11-07,4.390214,-7.269862,4.49364,-1.7273855
1975-11-08,1.793675,-3.9921916,2.9847167,-0.624361
1975-11-09,1.793675,-3.9921916,2.9847167,-0.624361
1975-11-10,2.7276406,-4.9358635,3.854147,-1.0791967
1975-11-11,1.323628,-5.52652,5.098841,-0.3447812
1975-11-12,0.25728676,-11.820787,11.038834,0.8567275
1975-11-13,0.78102297,-7.5106006,4.462576,-0.9156154
1975-11-14,1.1470661,-12.578501,7.238841,-1.3680744
1975-11-15,1.793675,-3.9921916,2.9847167,-0.624361
1975-11-16,1.793675,-3.9921916,2.9847167,-0.624361
1975-11-17,1.166826,-11.075519,5.9220095,-2.1942177
1975-11-18,3.5769353,-6.992463,5.6924458,0.76979816
1975-11-19,6.1074295,-9.953882,6.6239815,-1.0956504
1975-11-20,5.534726,-6.6550903,5.6054344,-0.6221483
1975-11-21,0.100446895,-9.415012,5.9424047,-0.7456069
1975-11-22,1.793675,-3.9921916,2.9847167,-0.624361
1975-11-23,1.793675,-3.9921916,2.9847167,-0.624361
1975-11-24,4.3499312,-6.5824375,4.7406864,-1.6137425
1975-11-25,1.3327897,-5.980385,5.362196,0.27880856
1975-11-26,1.2557137,-6.963028,4.5324717,-1.4428849
1975-11-27,1.793675,-3.9921916,2.9847167,-0.624361
1975-11-28,2.2051535,-7.879284,4.792021,-1.8870645
1975-11-29,1.793675,-3.9921916,2.9847167,-0.624361
1975-11-30,1.793675,-3.9921916,2.9847167,-0.624361
1975-12-01,6.9756384,-13.047591,10.378969,-0.8280293
1975-12-02,8.592478,-14.3857355,8.389973,-2.0869126
1975-12-03,11.159315,-18.686317,11.00543,-2.5412402
1975-12-04,3.829451,-7.563406,5.7233953,0.052011132
1975-12-05,4.133766,-10.247641,5.164179,-2.4094706
1975-12-06,1.7658682,-3.921031,2.9233563,-0.62275577
1975-12-07,1.7658682,-3.921031,2.9233563,-0.62275577
1975-12-08,0.8975733,-5.8512716,5.080022,0.27361488
1975-12-09,1.8127418,-6.7637906,3.8803318,-0.6202184
1975-12-10,1.5199659,-6.684163,6.4468775,-0.20362875
1975-12-11,4.4081354,-6.789316,4.481998,-1.4522274
1975-12-12,3.6079094,-6.3616185,3.8176723,-1.6955998
1975-12-13,1.7658682,-3.921031,2.9233563,-0.62275577
1975-12-14,1.7658682,-3.921031,2.9233563,-0.62275577
1975-12-15,4.034601,-7.616433,4.391126,-1.6044194
1975-12-16,3.9303987,-7.9259152,7.5210466,-0.49972957
1975-12-17,5.3991346,-8.2070265,7.44674,-1.0957963
1975-12-18,1.112753,-4.099449,4.031774,0.08400904
1975-12-19,6.569377,-8.320987,5.8250217,-1.8973519
1975-12-20,1.7658682,-3.921031,2.9233563,-0.62275577
1975-12-21,1.7658682,-3.921031,2.9233563,-0.62275577
1975-12-22,3.7804132,-6.581419,4.3811054,-1.0513334
1975-12-23,2.0913854,-4.5596757,4.3282404,-0.21590248
1975-12-24,3.642614,-8.169083,6.620512,-1.1830081
1975-12-25,1.7658682,-3.921031,2.9233563,-0.62275577
1975-12-26,4.7197747,-9.426279,7.5108433,-1.8690634
1975-12-27,1.7658682,-3.921031,2.9233563,-0.62275577
1975-12-28,1.7658682,-3.921031,2.9233563,-0.62275577
1975-12-29,3.001093,-9.35479,6.2856307,-0.42340106
1975-12-30,3.9867673,-6.0872893,3.8531752,-1.4039748
1975-12-31,0.6972912,-7.401577,7.103957,-0.100607604
1976-01-01,5.4986186,-12.837963,9.640825,-1.1417043
1976-01-02,1.7049569,-6.8059874,5.9024143,-0.30519742
1976-01-03,1.6848103,-3.7125707,2.7426937,-0.61828005
1976-01-04,1.6848103,-3.7125707,2.7426937,-0.61828005
1976-01-05,7.051736,-13.7467,13.986534,1.7268536
1976-01-06,5.699333,-14.160588,12.563649,-1.4629213
1976-01-07,0.70582175,-6.3301992,6.486367,0.6858783
1976-01-08,0.02619128,-6.5382414,5.660549,-0.16581148
1976-01-09,5.0860286,-10.268808,7.0844135,-2.6521254
1976-01-10,1.6848103,-3.7125707,2.7426937,-0.61828005
1976-01-11,1.6848103,-3.7125707,2.7426937,-0.61828005
1976-01-12,2.1129737,-6.028138,5.2698255,-0.2781805
1976-01-13,2.3822074,-5.7171535,3.7377734,-0.46102607
1976-01-14,0.7595557,-9.387501,9.498297,0.7453847
1976-01-15,1.2222285,-5.8584595,5.0024385,0.49032626
1976-01-16,0.8403407,-7.3614726,5.9563227,-0.51418155
1976-01-17,1.6848103,-3.7125707,2.7426937,-0.61828005
1976-01-18,1.6848103,-3.7125707,2.7426937,-0.61828005
1976-01-19,3.3085635,-6.7572927,5.8756566,-0.5571695
1976-01-20,1.9744128,-6.3608108,4.966881,-0.50284207
1976-01-21,1.9337432,-10.898802,5.6314535,-2.3465955
1976-01-22,2.3692522,-6.123354,3.707372,-0.9441749
1976-01-23,2.4541564,-7.3808975,6.095607,-0.7765246
1976-01-24,1.6848103,-3.7125707,2.7426937,-0.61828005
1976-01-25,1.6848103,-3.7125707,2.7426937,-0.61828005
1976-01-26,2.6339002,-5.442379,4.743891,0.51703584
1976-01-27,2.7908916,-5.3079557,3.4934967,-0.80141175
1976-01-28,2.113803,-6.0874915,3.8516004,-0.9890604
1976-01-29,2.8908873,-11.151828,10.196133,-0.83395207
1976-01-30,2.035031,-9.082634,7.5361276,-0.72007513
1976-01-31,1.6848103,-3.7125707,2.7426937,-0.61828005
1976-02-01,2.8060436,-6.5821733,5.009079,-0.7462449
1976-02-02,4.7944145,-7.213123,6.8763747,-0.12389579
1976-02-03,1.2533108,-5.9561486,4.2952538,-0.24148235
1976-02-04,2.0063305,-7.8010583,8.887119,1.2295876
1976-02-05,4.3587766,-7.78452,4.4011154,-1.8284
1976-02-06,5.0322266,-10.623093,6.2294025,-1.6289957
1976-02-07,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-02-08,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-02-09,3.1048238,-5.4124513,5.5266104,-0.3280186
1976-02-10,1.0631163,-3.9895887,3.5814486,0.1307697
1976-02-11,3.3971925,-6.7824697,7.5761843,0.55141944
1976-02-12,1.9664407,-4.2960024,3.1945624,-0.8925854
1976-02-13,3.1229038,-8.913963,4.7276344,-2.597355
1976-02-14,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-02-15,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-02-16,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-02-17,3.8636727,-8.568573,4.4319296,-2.4720984
1976-02-18,1.5310187,-4.5950446,4.8623505,0.3924572
1976-02-19,1.9161303,-8.486427,8.065386,0.38641465
1976-02-20,2.0710301,-8.67281,6.60778,-1.3436452
1976-02-21,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-02-22,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-02-23,3.6913347,-6.8765645,4.6179004,-1.8951769
1976-02-24,1.6714091,-4.8105636,3.9000423,-0.8154321
1976-02-25,2.8205676,-4.5274634,4.217516,-0.5404705
1976-02-26,4.822936,-7.8588934,5.0082803,-1.0889237
1976-02-27,5.05183,-13.460264,7.89627,-1.0814362
1976-02-28,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-02-29,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-03-01,0.3476423,-10.949928,7.0106792,-0.74041605
1976-03-02,2.5431242,-5.7119656,4.330991,-0.9315349
1976-03-03,2.7819078,-5.217353,3.474259,-0.6549852
1976-03-04,2.7010121,-9.1792755,4.6967893,-1.7225373
1976-03-05,3.7184925,-7.257964,3.942907,-2.1087842
1976-03-06,1.6080968,-3.5131316,2.568975,-0.6131311
1976-03-07,1.6080968,-3.5131316,2.568975,-0.6131311
1976-03-08,2.2496219,-6.0957255,5.0471888,-0.78542393
1976-03-09,1.1599323,-5.724331,4.3129487,0.09889606
1976-03-10,1.9671168,-7.053868,4.0930786,-1.8574648
1976-03-11,0.94462335,-7.2763176,6.473529,-0.49376756
1976-03-12,4.534274,-7.080205,4.2487803,-1.8618612
1976-03-13,1.6080968,-3.5131316,2.568975,-0.6131311
1976-03-14,1.6080968,-3.5131316,2.568975,-0.6131311
1976-03-15,6.1756983,-16.433132,7.960159,-3.3691626
1976-03-16,0.67225254,-7.3062687,4.256645,-1.1788996
1976-03-17,1.9868904,-4.496174,4.1323485,-0.03765487
1976-03-18,5.9657927,-7.662632,5.492491,-1.127953
1976-03-19,2.5350943,-4.1976953,3.8214536,-0.07076417
1976-03-20,1.6080968,-3.5131316,2.568975,-0.6131311
1976-03-21,1.6080968,-3.5131316,2.568975,-0.6131311
1976-03-22,4.3588467,-5.7418265,4.8961277,-0.83910394
1976-03-23,1.3811715,-7.3513927,5.5802526,-0.9570006
1976-03-24,3.2278442,-8.842332,8.370411,0.67440957
1976-03-25,4.012777,-6.215003,4.232499,-1.1543453
1976-03-26,1.5726905,-5.7980366,3.4909267,-1.5022862
1976-03-27,1.6080968,-3.5131316,2.568975,-0.6131311
1976-03-28,1.6080968,-3.5131316,2.568975,-0.6131311
1976-03-29,2.6641536,-4.663783,3.0823913,-0.9091507
1976-03-30,3.2619014,-5.2038374,4.5847387,0.17658198
1976-03-31,1.561552,-3.9471111,3.157435,-0.483616
1976-04-01,2.6956053,-8.221146,5.9837236,-0.46543187
1976-04-02,2.8377988,-9.109471,4.7597423,-2.5999928
1976-04-03,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-04-04,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-04-05,3.114855,-8.215487,7.2364798,-0.6276464
1976-04-06,2.5306635,-4.529026,3.5126195,-0.7408329
1976-04-07,5.5433636,-9.312565,5.239648,-2.0779767
1976-04-08,5.9095173,-9.75634,5.601412,-2.0882082
1976-04-09,6.389735,-11.535899,6.2348113,-2.2140002
1976-04-10,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-04-11,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-04-12,3.1729782,-9.3345995,4.5730515,-2.4452705
1976-04-13,3.8176951,-5.110467,4.794716,-0.24446179
1976-04-14,5.0831604,-6.3333073,6.416705,0.24766561
1976-04-15,1.587082,-5.9508553,3.9874644,-1.4688969
1976-04-16,1.7449374,-3.529087,2.7188601,-0.5276243
1976-04-17,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-04-18,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-04-19,-0.07630194,-5.2466197,4.5082207,0.14551038
1976-04-20,2.2117968,-8.947727,8.483603,0.19195701
1976-04-21,2.668593,-5.474791,4.024285,-0.89727163
1976-04-22,0.4432271,-6.751263,4.5608034,-0.66591793
1976-04-23,1.7502034,-9.291995,5.6508436,-0.69086564
1976-04-24,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-04-25,1.6330647,-3.5783706,2.6260176,-0.61483085
1976-04-26,2.0215774,-4.1746993,3.0681145,-0.6224015
1976-04-27,3.2318065,-6.201145,4.085771,-0.3426106
1976-04-28,3.1509752,-5.1595545,4.2152624,-1.0822809
1976-04-29,1.9520867,-4.1987734,3.8639157,-0.11067469
1976-04-30,2.2728236,-7.6125784,5.08595,-0.13252798
1976-05-01,5.2404895,-12.548689,9.478586,-1.0740393
1976-05-02,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-05-03,5.0154257,-10.043488,5.6770144,-1.374865
1976-05-04,2.3458002,-5.744615,3.5724797,-1.4349284
1976-05-05,1.4723454,-4.2776423,3.1147792,-0.45542365
1976-05-06,3.2000601,-7.473509,7.702703,1.7244179
1976-05-07,0.29235294,-6.7142563,6.99658,1.6018655
1976-05-08,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-05-09,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-05-10,1.3201983,-6.8013287,7.3818846,1.7421474
1976-05-11,1.1210521,-4.6687603,2.929099,-0.82467914
1976-05-12,1.4766461,-6.514135,3.6486678,-1.5317237
1976-05-13,3.4957418,-6.0485926,3.5112078,-1.3891428
1976-05-14,2.6367579,-8.362458,4.341316,-1.6851768
1976-05-15,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-05-16,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-05-17,2.594277,-11.880238,5.70682,-2.7761142
1976-05-18,2.3218725,-3.986689,3.8429263,0.17127186
1976-05-19,3.5002766,-4.888117,4.3177547,0.11750125
1976-05-20,0.59415877,-4.832279,4.341854,0.26656517
1976-05-21,1.017224,-9.726414,5.2760153,-1.521595
1976-05-22,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-05-23,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-05-24,9.803759,-13.256058,8.866765,-1.6783881
1976-05-25,3.957858,-7.4358397,4.0415797,-1.9704607
1976-05-26,0.53250813,-6.0098267,3.84866,-1.1149426
1976-05-27,2.3332663,-5.2884874,3.8651214,-0.13021404
1976-05-28,2.0750983,-7.1641536,4.4632277,-1.4880271
1976-05-29,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-05-30,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-05-31,1.5600548,-3.3876543,2.4578753,-0.6100365
1976-06-01,6.756217,-13.906719,9.589649,-2.0072613
1976-06-02,1.128911,-4.1206036,3.7377264,-0.2501821
1976-06-03,1.4622467,-5.0109444,3.244266,-0.9578537
1976-06-04,5.6439066,-8.605992,4.9810133,-2.1730223
1976-06-05,1.6080968,-3.5131316,2.568975,-0.6131311
1976-06-06,1.6080968,-3.5131316,2.568975,-0.6131311
1976-06-07,7.2849007,-8.797644,7.4030123,-0.31160748
1976-06-08,1.2972233,-4.040785,3.2272787,0.08597153
1976-06-09,2.5764318,-4.3342805,3.071718,-0.7179407
1976-06-10,2.4283943,-6.1721096,4.2842135,-1.3584623
1976-06-11,2.1394336,-6.1330657,5.597924,0.12157267
1976-06-12,1.6080968,-3.5131316,2.568975,-0.6131311
1976-06-13,1.6080968,-3.5131316,2.568975,-0.6131311
1976-06-14,2.0717087,-7.3177867,6.4615874,-0.3261295
1976-06-15,2.4188128,-4.4467835,3.933096,-0.14969796
1976-06-16,0.6253175,-4.562208,4.318142,0.04977931
1976-06-17,2.045728,-8.05955,7.0710354,-0.28057548
1976-06-18,3.0758626,-6.046808,4.546453,-1.1630722
1976-06-19,1.6080968,-3.5131316,2.568975,-0.6131311
1976-06-20,1.6080968,-3.5131316,2.568975,-0.6131311
1976-06-21,2.4660802,-5.4033365,3.59581,-1.245964
1976-06-22,3.4870498,-6.378516,4.2388005,-0.36507925
1976-06-23,4.517212,-6.4225636,4.9330587,-0.6552537
1976-06-24,1.9925472,-5.0943217,5.490834,0.24557179
1976-06-25,0.5747991,-5.3694143,3.4909248,-0.97345126
1976-06-26,1.6080968,-3.5131316,2.568975,-0.6131311
1976-06-27,1.6080968,-3.5131316,2.568975,-0.6131311
1976-06-28,2.1856368,-4.411173,3.5045834,-0.076362625
1976-06-29,1.5327817,-3.6992402,3.4568028,-0.18140435
1976-06-30,1.6288743,-4.38904,3.8649313,-0.089005336
1976-07-01,5.419439,-12.862578,9.839483,-0.93330455
1976-07-02,2.8924494,-6.3774166,5.007146,-1.4523156
1976-07-03,1.6587436,-3.6449523,2.683989,-0.61657387
1976-07-04,1.6587436,-3.6449523,2.683989,-0.61657387
1976-07-05,1.6587436,-3.6449523,2.683989,-0.61657387
1976-07-06,3.3940732,-4.8366556,3.5515513,-0.6770992
1976-07-07,1.3565145,-4.3333707,3.070515,-0.48954237
1976-07-08,2.2218838,-5.5192466,3.7373676,-1.0927452
1976-07-09,2.9166913,-7.1790037,5.6261444,-1.3439865
1976-07-10,1.6587436,-3.6449523,2.683989,-0.61657387
1976-07-11,1.6587436,-3.6449523,2.683989,-0.61657387
1976-07-12,2.4550538,-5.860447,4.926916,-0.6779685
1976-07-13,1.5899036,-3.9805384,3.522831,0.10594994
1976-07-14,1.6674234,-4.675095,4.471446,-0.21094994
1976-07-15,3.0551653,-6.4664927,3.744657,-1.893444
1976-07-16,1.1123526,-8.685946,4.9343424,-1.2183251
1976-07-17,1.6587436,-3.6449523,2.683989,-0.61657387
1976-07-18,1.6587436,-3.6449523,2.683989,-0.61657387
1976-07-19,1.6678243,-5.8376245,3.4708352,-0.7231649
1976-07-20,3.5416973,-5.860409,4.148781,-0.6162253
1976-07-21,2.3183517,-4.0213776,2.8993492,-0.64657396
1976-07-22,1.486666,-4.4912653,3.0427492,-0.9764534
1976-07-23,2.1100717,-4.387686,2.8807082,-0.9170649
1976-07-24,1.6587436,-3.6449523,2.683989,-0.61657387
1976-07-25,1.6587436,-3.6449523,2.683989,-0.61657387
1976-07-26,1.6505448,-4.5312004,3.15414,-0.4984612
1976-07-27,4.3424563,-5.684248,4.311932,-0.8418951
1976-07-28,4.238499,-6.3501654,5.328144,-0.14184591
1976-07-29,3.2253685,-4.988267,3.5365562,-0.8732599
